model,model_label,experiment,layer,valid_pair,model_sort_key,hidden_dim,lid_value_normalization,example_id,prompt_variant,think_answer_lid,no_think_answer_lid,answer_lid_diff,think_correct,no_think_correct,think_answer_tokens,no_think_answer_tokens,raw_think_answer_lid,raw_no_think_answer_lid,raw_answer_lid_diff
Qwen_Qwen3-1.7B,1.7B,exp_c,13,True,1.7,2048,hidden_dim,gsm8k_test_000561,canonical,0.004982225596904755,0.004707142710685731,0.00027508288621902466,True,True,66.0,79.0,10.203598022460938,9.640228271484377,0.5633697509765625
Qwen_Qwen3-1.7B,1.7B,exp_c,20,True,1.7,2048,hidden_dim,gsm8k_test_000561,canonical,0.005150504410266876,0.005047741811722518,0.00010276259854435918,True,True,66.0,79.0,10.548233032226562,10.337775230407717,0.2104578018188476
Qwen_Qwen3-1.7B,1.7B,exp_c,6,True,1.7,2048,hidden_dim,gsm8k_test_000568,canonical,0.006213399115949869,0.005482257343828678,0.000731141772121191,True,False,54.0,81.0,12.725041389465332,11.227663040161133,1.4973783493041992
Qwen_Qwen3-1.7B,1.7B,exp_c,13,True,1.7,2048,hidden_dim,gsm8k_test_000568,canonical,0.005177653860300779,0.00496782548725605,0.0002098283730447292,True,False,54.0,81.0,10.603835105895996,10.17410659790039,0.4297285079956054
Qwen_Qwen3-1.7B,1.7B,exp_c,20,True,1.7,2048,hidden_dim,gsm8k_test_000568,canonical,0.005539383739233018,0.005766487680375576,-0.00022710394114255902,True,False,54.0,81.0,11.34465789794922,11.80976676940918,-0.4651088714599609
Qwen_Qwen3-1.7B,1.7B,exp_c,6,True,1.7,2048,hidden_dim,gsm8k_test_000582,canonical,0.006234480068087578,0.00672153290361166,-0.00048705283552408224,True,False,54.0,62.0,12.76821517944336,13.76569938659668,-0.9974842071533204
Qwen_Qwen3-1.7B,1.7B,exp_c,13,True,1.7,2048,hidden_dim,gsm8k_test_000582,canonical,0.005239091347903014,0.005538222845643759,-0.00029913149774074554,True,False,54.0,62.0,10.729659080505373,11.342280387878418,-0.6126213073730469
Qwen_Qwen3-1.7B,1.7B,exp_c,20,True,1.7,2048,hidden_dim,gsm8k_test_000582,canonical,0.005357423797249794,0.005680926609784366,-0.0003235028125345707,True,False,54.0,62.0,10.972003936767578,11.63453769683838,-0.6625337600708008
Qwen_Qwen3-1.7B,1.7B,exp_c,6,True,1.7,2048,hidden_dim,gsm8k_test_000585,canonical,0.007827412337064743,0.0053012752905488006,0.0025261370465159416,True,False,49.0,81.0,16.030540466308594,10.857011795043944,5.173528671264648
Qwen_Qwen3-1.7B,1.7B,exp_c,13,True,1.7,2048,hidden_dim,gsm8k_test_000585,canonical,0.006099520716816187,0.005149927455931902,0.000949593260884285,True,False,49.0,81.0,12.49181842803955,10.547051429748535,1.9447669982910156
Qwen_Qwen3-1.7B,1.7B,exp_c,20,True,1.7,2048,hidden_dim,gsm8k_test_000585,canonical,0.005970943719148636,0.004918739665299654,0.0010522040538489819,True,False,49.0,81.0,12.228492736816406,10.073578834533691,2.154913902282715
Qwen_Qwen3-1.7B,1.7B,exp_c,6,True,1.7,2048,hidden_dim,gsm8k_test_000586,canonical,0.007176219951361418,0.0071501811034977445,2.603884786367412e-05,True,False,54.0,50.0,14.696898460388184,14.64357089996338,0.0533275604248046
Qwen_Qwen3-1.7B,1.7B,exp_c,13,True,1.7,2048,hidden_dim,gsm8k_test_000586,canonical,0.005773681681603193,0.005093058571219444,0.000680623110383749,True,False,54.0,50.0,11.82450008392334,10.430583953857422,1.393916130065918
Qwen_Qwen3-1.7B,1.7B,exp_c,20,True,1.7,2048,hidden_dim,gsm8k_test_000586,canonical,0.005661107134073973,0.005817887838929892,-0.00015678070485591888,True,False,54.0,50.0,11.593947410583496,11.915034294128418,-0.3210868835449219
Qwen_Qwen3-1.7B,1.7B,exp_c,6,True,1.7,2048,hidden_dim,gsm8k_test_000605,canonical,0.007014759816229343,0.0050163730047643185,0.001998386811465025,True,False,64.0,100.0,14.366228103637695,10.273531913757324,4.092696189880371
Qwen_Qwen3-1.7B,1.7B,exp_c,13,True,1.7,2048,hidden_dim,gsm8k_test_000605,canonical,0.005565696395933628,0.0048470618203282365,0.0007186345756053925,True,False,64.0,100.0,11.39854621887207,9.926782608032228,1.4717636108398438
Qwen_Qwen3-1.7B,1.7B,exp_c,20,True,1.7,2048,hidden_dim,gsm8k_test_000605,canonical,0.005249079316854477,0.0050274040549993515,0.00022167526185512543,True,False,64.0,100.0,10.750114440917969,10.296123504638672,0.4539909362792969
Qwen_Qwen3-1.7B,1.7B,exp_c,6,True,1.7,2048,hidden_dim,gsm8k_test_000640,canonical,0.0059878043830394745,0.006081372033804655,-9.356765076518056e-05,True,False,65.0,75.0,12.263023376464844,12.454649925231934,-0.1916265487670898
Qwen_Qwen3-1.7B,1.7B,exp_c,13,True,1.7,2048,hidden_dim,gsm8k_test_000640,canonical,0.004387368448078632,0.004749828483909369,-0.00036246003583073616,True,False,65.0,75.0,8.985330581665039,9.727648735046388,-0.7423181533813477
Qwen_Qwen3-1.7B,1.7B,exp_c,20,True,1.7,2048,hidden_dim,gsm8k_test_000640,canonical,0.0045897988602519035,0.004724875558167695,-0.00013507669791579244,True,False,65.0,75.0,9.399908065795898,9.67654514312744,-0.2766370773315429
Qwen_Qwen3-1.7B,1.7B,exp_c,6,True,1.7,2048,hidden_dim,gsm8k_test_000668,canonical,0.0067488099448382854,0.006600553635507822,0.00014825630933046338,True,True,39.0,45.0,13.821562767028809,13.51793384552002,0.303628921508789
Qwen_Qwen3-1.7B,1.7B,exp_c,13,True,1.7,2048,hidden_dim,gsm8k_test_000668,canonical,0.006012700032442809,0.004805685952305794,0.0012070140801370144,True,True,39.0,45.0,12.314009666442873,9.842044830322266,2.4719648361206055
Qwen_Qwen3-1.7B,1.7B,exp_c,20,True,1.7,2048,hidden_dim,gsm8k_test_000668,canonical,0.0058737643994390965,0.005075915716588497,0.0007978486828505992,True,True,39.0,45.0,12.02946949005127,10.395475387573242,1.6339941024780271
Qwen_Qwen3-1.7B,1.7B,exp_c,6,True,1.7,2048,hidden_dim,gsm8k_test_000684,canonical,0.008650688454508781,0.007554966025054455,0.0010957224294543266,True,False,47.0,44.0,17.716609954833984,15.472570419311523,2.244039535522461
Qwen_Qwen3-1.7B,1.7B,exp_c,13,True,1.7,2048,hidden_dim,gsm8k_test_000684,canonical,0.0054968250915408134,0.0053102243691682816,0.0001866007223725319,True,False,47.0,44.0,11.257497787475586,10.87533950805664,0.3821582794189453
Qwen_Qwen3-1.7B,1.7B,exp_c,20,True,1.7,2048,hidden_dim,gsm8k_test_000684,canonical,0.0053541576489806175,0.005750727839767934,-0.00039657019078731537,True,False,47.0,44.0,10.965314865112305,11.777490615844728,-0.8121757507324219
Qwen_Qwen3-1.7B,1.7B,exp_c,6,True,1.7,2048,hidden_dim,gsm8k_test_000697,canonical,0.006014020647853613,0.006609998643398285,-0.0005959779955446721,True,False,38.0,45.0,12.3167142868042,13.537277221679688,-1.2205629348754885
Qwen_Qwen3-1.7B,1.7B,exp_c,13,True,1.7,2048,hidden_dim,gsm8k_test_000697,canonical,0.0051193321123719215,0.005472264252603055,-0.0003529321402311325,True,False,38.0,45.0,10.484392166137695,11.207197189331056,-0.7228050231933594
Qwen_Qwen3-1.7B,1.7B,exp_c,20,True,1.7,2048,hidden_dim,gsm8k_test_000697,canonical,0.005013091955333948,0.005565929226577281,-0.0005528372712433338,True,False,38.0,45.0,10.266812324523926,11.399023056030272,-1.1322107315063477
Qwen_Qwen3-1.7B,1.7B,exp_c,6,True,1.7,2048,hidden_dim,gsm8k_test_000713,canonical,0.007208183407783507,0.007907607592642307,-0.000699424184858799,True,False,54.0,51.0,14.762359619140623,16.194780349731445,-1.4324207305908203
Qwen_Qwen3-1.7B,1.7B,exp_c,13,True,1.7,2048,hidden_dim,gsm8k_test_000713,canonical,0.005399555433541536,0.005621722899377346,-0.0002221674658358097,True,False,54.0,51.0,11.058289527893066,11.513288497924805,-0.4549989700317383
Qwen_Qwen3-1.7B,1.7B,exp_c,20,True,1.7,2048,hidden_dim,gsm8k_test_000713,canonical,0.006132606416940689,0.005887921433895826,0.00024468498304486275,True,False,54.0,51.0,12.559577941894531,12.058463096618652,0.5011148452758789
Qwen_Qwen3-1.7B,1.7B,exp_c,6,True,1.7,2048,hidden_dim,gsm8k_test_000781,canonical,0.007210626732558012,0.0065638599917292595,0.0006467667408287525,True,True,50.0,63.0,14.767363548278809,13.442785263061523,1.3245782852172852
Qwen_Qwen3-1.7B,1.7B,exp_c,13,True,1.7,2048,hidden_dim,gsm8k_test_000781,canonical,0.006131579168140889,0.005624495912343264,0.0005070832557976246,True,True,50.0,63.0,12.55747413635254,11.518967628479004,1.0385065078735352
Qwen_Qwen3-1.7B,1.7B,exp_c,20,True,1.7,2048,hidden_dim,gsm8k_test_000781,canonical,0.005889552645385265,0.005638252012431621,0.0002513006329536438,True,True,50.0,63.0,12.061803817749023,11.54714012145996,0.5146636962890625
Qwen_Qwen3-1.7B,1.7B,exp_c,6,True,1.7,2048,hidden_dim,gsm8k_test_000814,canonical,0.006632678676396608,0.006906403694301844,-0.0002737250179052353,False,False,57.0,63.0,13.583725929260254,14.144314765930176,-0.5605888366699219
Qwen_Qwen3-1.7B,1.7B,exp_c,13,True,1.7,2048,hidden_dim,gsm8k_test_000814,canonical,0.005928187631070613,0.006023921538144349,-9.573390707373618e-05,False,False,57.0,63.0,12.140928268432615,12.336991310119627,-0.1960630416870117
Qwen_Qwen3-1.7B,1.7B,exp_c,20,True,1.7,2048,hidden_dim,gsm8k_test_000814,canonical,0.005905210971832275,0.0058654495514929295,3.97614203393459e-05,False,False,57.0,63.0,12.0938720703125,12.01244068145752,0.0814313888549804
Qwen_Qwen3-1.7B,1.7B,exp_c,6,True,1.7,2048,hidden_dim,gsm8k_test_000828,canonical,0.00804322399199009,0.0075121079571545115,0.0005311160348355769,True,False,55.0,47.0,16.472522735595703,15.38479709625244,1.0877256393432615
Qwen_Qwen3-1.7B,1.7B,exp_c,13,True,1.7,2048,hidden_dim,gsm8k_test_000828,canonical,0.006088366266340017,0.005519954487681389,0.0005684117786586285,True,False,55.0,47.0,12.468974113464355,11.304866790771484,1.164107322692871
Qwen_Qwen3-1.7B,1.7B,exp_c,20,True,1.7,2048,hidden_dim,gsm8k_test_000828,canonical,0.005442699417471886,0.005790643393993378,-0.000347943976521492,True,False,55.0,47.0,11.146648406982422,11.859237670898438,-0.7125892639160156
Qwen_Qwen3-1.7B,1.7B,exp_c,6,True,1.7,2048,hidden_dim,gsm8k_test_000830,canonical,0.006676997989416123,0.007369309663772583,-0.0006923116743564606,False,False,67.0,59.0,13.67449188232422,15.09234619140625,-1.4178543090820312
Qwen_Qwen3-1.7B,1.7B,exp_c,13,True,1.7,2048,hidden_dim,gsm8k_test_000830,canonical,0.005316711962223053,0.005477382335811853,-0.00016067037358880043,False,False,67.0,59.0,10.888626098632812,11.217679023742676,-0.3290529251098633
Qwen_Qwen3-1.7B,1.7B,exp_c,20,True,1.7,2048,hidden_dim,gsm8k_test_000830,canonical,0.00588158518075943,0.005456729792058468,0.00042485538870096207,False,False,67.0,59.0,12.045486450195312,11.175382614135742,0.8701038360595703
Qwen_Qwen3-1.7B,1.7B,exp_c,6,True,1.7,2048,hidden_dim,gsm8k_test_000852,canonical,0.008214144967496395,0.0069513493217527875,0.0012627956457436085,True,False,51.0,62.0,16.822568893432617,14.236363410949709,2.58620548248291
Qwen_Qwen3-1.7B,1.7B,exp_c,13,True,1.7,2048,hidden_dim,gsm8k_test_000852,canonical,0.006018603686243296,0.0054147387854754925,0.0006038649007678032,True,False,51.0,62.0,12.32610034942627,11.089385032653809,1.236715316772461
Qwen_Qwen3-1.7B,1.7B,exp_c,20,True,1.7,2048,hidden_dim,gsm8k_test_000852,canonical,0.005427309311926365,0.005574609152972698,-0.0001472998410463333,True,False,51.0,62.0,11.115129470825195,11.416799545288086,-0.3016700744628906
Qwen_Qwen3-1.7B,1.7B,exp_c,6,True,1.7,2048,hidden_dim,gsm8k_test_000896,canonical,0.007162579335272312,0.007001648191362619,0.00016093114390969276,True,False,42.0,65.0,14.668962478637695,14.339375495910645,0.3295869827270508
Qwen_Qwen3-1.7B,1.7B,exp_c,13,True,1.7,2048,hidden_dim,gsm8k_test_000896,canonical,0.006176021881401539,0.005674418527632951,0.0005016033537685871,True,False,42.0,65.0,12.648492813110352,11.621209144592283,1.0272836685180664
Qwen_Qwen3-1.7B,1.7B,exp_c,20,True,1.7,2048,hidden_dim,gsm8k_test_000896,canonical,0.0063025979325175285,0.005541689693927765,0.0007609082385897636,True,False,42.0,65.0,12.907720565795898,11.349380493164062,1.558340072631836
Qwen_Qwen3-1.7B,1.7B,exp_c,6,True,1.7,2048,hidden_dim,gsm8k_test_000901,canonical,0.00571409473195672,0.007805440109223127,-0.002091345377266407,False,False,55.0,52.0,11.702466011047363,15.985541343688965,-4.283075332641602
Qwen_Qwen3-1.7B,1.7B,exp_c,13,True,1.7,2048,hidden_dim,gsm8k_test_000901,canonical,0.005603448022156953,0.005856678821146488,-0.0002532307989895344,False,False,55.0,52.0,11.47586154937744,11.994478225708008,-0.5186166763305664
Qwen_Qwen3-1.7B,1.7B,exp_c,20,True,1.7,2048,hidden_dim,gsm8k_test_000901,canonical,0.005556548945605755,0.006051721516996622,-0.0004951725713908672,False,False,55.0,52.0,11.379812240600586,12.393925666809082,-1.014113426208496
Qwen_Qwen3-1.7B,1.7B,exp_c,6,True,1.7,2048,hidden_dim,gsm8k_test_000911,canonical,0.008174672722816467,0.006544071715325117,0.0016306010074913502,True,True,52.0,49.0,16.741729736328125,13.40225887298584,3.339470863342285
Qwen_Qwen3-1.7B,1.7B,exp_c,13,True,1.7,2048,hidden_dim,gsm8k_test_000911,canonical,0.0058969706296920785,0.00568711943924427,0.0002098511904478073,True,True,52.0,49.0,12.076995849609377,11.647220611572266,0.4297752380371094
Qwen_Qwen3-1.7B,1.7B,exp_c,20,True,1.7,2048,hidden_dim,gsm8k_test_000911,canonical,0.005704726092517376,0.006242354400455951,-0.0005376283079385757,True,True,52.0,49.0,11.683279037475586,12.784341812133787,-1.1010627746582031
Qwen_Qwen3-1.7B,1.7B,exp_c,6,True,1.7,2048,hidden_dim,gsm8k_test_000923,canonical,0.006882605142891407,0.007452707272022963,-0.0005701021291315556,False,False,51.0,45.0,14.095575332641602,15.263144493103027,-1.1675691604614258
Qwen_Qwen3-1.7B,1.7B,exp_c,13,True,1.7,2048,hidden_dim,gsm8k_test_000923,canonical,0.005541191436350346,0.005824306979775429,-0.00028311554342508316,False,False,51.0,45.0,11.348360061645508,11.928180694580078,-0.5798206329345703
Qwen_Qwen3-1.7B,1.7B,exp_c,20,True,1.7,2048,hidden_dim,gsm8k_test_000923,canonical,0.005888813175261021,0.006238650530576706,-0.00034983735531568527,False,False,51.0,45.0,12.06028938293457,12.776756286621094,-0.7164669036865234
Qwen_Qwen3-1.7B,1.7B,exp_c,6,True,1.7,2048,hidden_dim,gsm8k_test_000924,canonical,0.008284016512334347,0.006577781401574612,0.001706235110759735,True,False,46.0,51.0,16.965665817260742,13.471296310424805,3.4943695068359375
Qwen_Qwen3-1.7B,1.7B,exp_c,13,True,1.7,2048,hidden_dim,gsm8k_test_000924,canonical,0.005494619254022837,0.005810674279928207,-0.0003160550259053707,True,False,46.0,51.0,11.25298023223877,11.900260925292969,-0.6472806930541992
Qwen_Qwen3-1.7B,1.7B,exp_c,20,True,1.7,2048,hidden_dim,gsm8k_test_000924,canonical,0.006415598560124636,0.00677071325480938,-0.0003551146946847439,True,False,46.0,51.0,13.139145851135254,13.86642074584961,-0.7272748947143555
Qwen_Qwen3-1.7B,1.7B,exp_c,6,True,1.7,2048,hidden_dim,gsm8k_test_000948,canonical,0.008095426484942436,0.007404285017400981,0.0006911414675414562,True,False,55.0,56.0,16.57943344116211,15.163975715637209,1.4154577255249023
Qwen_Qwen3-1.7B,1.7B,exp_c,13,True,1.7,2048,hidden_dim,gsm8k_test_000948,canonical,0.0053469170816242695,0.005112257786095142,0.0002346592955291271,True,False,55.0,56.0,10.950486183166504,10.469903945922852,0.4805822372436523
Qwen_Qwen3-1.7B,1.7B,exp_c,20,True,1.7,2048,hidden_dim,gsm8k_test_000948,canonical,0.005374451167881488,0.005412645172327757,-3.819400444626807e-05,True,False,55.0,56.0,11.006875991821287,11.085097312927246,-0.078221321105957
Qwen_Qwen3-1.7B,1.7B,exp_c,6,True,1.7,2048,hidden_dim,gsm8k_test_000965,canonical,0.007397779729217291,0.005980330053716899,0.001417449675500393,True,False,48.0,87.0,15.150652885437012,12.247715950012209,2.9029369354248047
Qwen_Qwen3-1.7B,1.7B,exp_c,13,True,1.7,2048,hidden_dim,gsm8k_test_000965,canonical,0.005744458641856909,0.004898488521575928,0.0008459701202809811,True,False,48.0,87.0,11.76465129852295,10.0321044921875,1.7325468063354492
Qwen_Qwen3-1.7B,1.7B,exp_c,20,True,1.7,2048,hidden_dim,gsm8k_test_000965,canonical,0.005308590829372406,0.005768791772425175,-0.00046020094305276876,True,False,48.0,87.0,10.871994018554688,11.814485549926758,-0.9424915313720704
Qwen_Qwen3-1.7B,1.7B,exp_c,6,True,1.7,2048,hidden_dim,gsm8k_test_000977,canonical,0.0064445133320987225,0.006699219346046447,-0.0002547060139477253,True,True,74.0,50.0,13.198363304138184,13.720001220703123,-0.5216379165649414
Qwen_Qwen3-1.7B,1.7B,exp_c,13,True,1.7,2048,hidden_dim,gsm8k_test_000977,canonical,0.005359239410609007,0.005564981140196323,-0.0002057417295873165,True,True,74.0,50.0,10.975722312927246,11.39708137512207,-0.4213590621948242
Qwen_Qwen3-1.7B,1.7B,exp_c,20,True,1.7,2048,hidden_dim,gsm8k_test_000977,canonical,0.005549303255975246,0.00566386803984642,-0.00011456478387117383,True,True,74.0,50.0,11.364973068237305,11.599601745605469,-0.234628677368164
Qwen_Qwen3-1.7B,1.7B,exp_c,6,True,1.7,2048,hidden_dim,gsm8k_test_000988,canonical,0.008544199168682098,0.007444306276738644,0.0010998928919434547,False,False,47.0,43.0,17.498519897460938,15.245939254760742,2.2525806427001953
Qwen_Qwen3-1.7B,1.7B,exp_c,13,True,1.7,2048,hidden_dim,gsm8k_test_000988,canonical,0.005479104351252317,0.005971042439341545,-0.0004919380880892278,False,False,47.0,43.0,11.221205711364746,12.228694915771484,-1.0074892044067385
Qwen_Qwen3-1.7B,1.7B,exp_c,20,True,1.7,2048,hidden_dim,gsm8k_test_000988,canonical,0.006046213209629059,0.006178987678140403,-0.00013277446851134298,False,False,47.0,43.0,12.382644653320312,12.654566764831545,-0.2719221115112304
Qwen_Qwen3-1.7B,1.7B,exp_c,6,True,1.7,2048,hidden_dim,gsm8k_test_001002,canonical,0.00774206081405282,0.006989575922489166,0.000752484891563654,True,False,48.0,56.0,15.855740547180176,14.314651489257812,1.5410890579223633
Qwen_Qwen3-1.7B,1.7B,exp_c,13,True,1.7,2048,hidden_dim,gsm8k_test_001002,canonical,0.006011097226291895,0.005838889162987471,0.00017220806330442426,True,False,48.0,56.0,12.3107271194458,11.95804500579834,0.3526821136474609
Qwen_Qwen3-1.7B,1.7B,exp_c,20,True,1.7,2048,hidden_dim,gsm8k_test_001002,canonical,0.006374073680490256,0.005939693190157414,0.0004343804903328419,True,False,48.0,56.0,13.054102897644045,12.164491653442385,0.8896112442016602
Qwen_Qwen3-1.7B,1.7B,exp_c,6,True,1.7,2048,hidden_dim,gsm8k_test_001006,canonical,0.004027653951197863,0.007130307145416737,-0.003102653194218874,False,False,129.0,71.0,8.248635292053223,14.602869033813477,-6.354233741760254
Qwen_Qwen3-1.7B,1.7B,exp_c,13,True,1.7,2048,hidden_dim,gsm8k_test_001006,canonical,0.004211822059005499,0.004844860173761845,-0.0006330381147563457,False,False,129.0,71.0,8.625811576843262,9.922273635864258,-1.296462059020996
Qwen_Qwen3-1.7B,1.7B,exp_c,20,True,1.7,2048,hidden_dim,gsm8k_test_001006,canonical,0.004609451629221439,0.0056355297565460205,-0.0010260781273245811,False,False,129.0,71.0,9.440156936645508,11.54156494140625,-2.101408004760742
Qwen_Qwen3-1.7B,1.7B,exp_c,6,True,1.7,2048,hidden_dim,gsm8k_test_001009,canonical,0.005937766749411821,0.005628014914691448,0.00030975183472037315,True,False,60.0,74.0,12.16054630279541,11.526174545288086,0.6343717575073242
Qwen_Qwen3-1.7B,1.7B,exp_c,13,True,1.7,2048,hidden_dim,gsm8k_test_001009,canonical,0.005357576999813318,0.004914873745292426,0.00044270325452089315,True,False,60.0,74.0,10.972317695617676,10.065661430358888,0.9066562652587892
Qwen_Qwen3-1.7B,1.7B,exp_c,20,True,1.7,2048,hidden_dim,gsm8k_test_001009,canonical,0.005548315588384868,0.005026023834943771,0.0005222917534410954,True,False,60.0,74.0,11.362950325012209,10.293296813964844,1.0696535110473633
Qwen_Qwen3-1.7B,1.7B,exp_c,6,True,1.7,2048,hidden_dim,gsm8k_test_001013,canonical,0.008268756791949272,0.006962269078940153,0.001306487713009119,True,False,49.0,53.0,16.93441390991211,14.258727073669434,2.675686836242676
Qwen_Qwen3-1.7B,1.7B,exp_c,13,True,1.7,2048,hidden_dim,gsm8k_test_001013,canonical,0.0057909213937819,0.004919192288070917,0.0008717291057109833,True,False,49.0,53.0,11.859807014465332,10.074505805969238,1.7853012084960938
Qwen_Qwen3-1.7B,1.7B,exp_c,20,True,1.7,2048,hidden_dim,gsm8k_test_001013,canonical,0.005960547830909491,0.005888675805181265,7.187202572822568e-05,True,False,49.0,53.0,12.207201957702637,12.06000804901123,0.1471939086914062
Qwen_Qwen3-1.7B,1.7B,exp_c,6,True,1.7,2048,hidden_dim,gsm8k_test_001026,canonical,0.007817153818905354,0.006921008694916963,0.0008961451239883901,True,False,53.0,61.0,16.009531021118164,14.17422580718994,1.8353052139282229
Qwen_Qwen3-1.7B,1.7B,exp_c,13,True,1.7,2048,hidden_dim,gsm8k_test_001026,canonical,0.005265655927360058,0.005130240693688393,0.0001354152336716652,True,False,53.0,61.0,10.784063339233398,10.506732940673828,0.2773303985595703
Qwen_Qwen3-1.7B,1.7B,exp_c,20,True,1.7,2048,hidden_dim,gsm8k_test_001026,canonical,0.005829172674566508,0.0051255133002996445,0.0007036593742668629,True,False,53.0,61.0,11.938145637512209,10.497051239013672,1.4410943984985352
Qwen_Qwen3-1.7B,1.7B,exp_c,6,True,1.7,2048,hidden_dim,gsm8k_test_001031,canonical,0.005620621144771576,0.006897497922182083,-0.0012768767774105072,False,False,80.0,59.0,11.511032104492188,14.126075744628906,-2.6150436401367188
