model,model_label,model_sort_key,example_id,layer,delta_name,delta,think_correct,no_think_correct
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000781,20,thinking_minus_think_answer,0.00022785421460866937,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000781,20,thinking_minus_no_think_answer,0.0002921342849731448,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000782,6,think_answer_minus_no_think_answer,0.0010777886956930163,False,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000782,6,thinking_minus_think_answer,-0.0006508685648441317,False,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000782,6,thinking_minus_no_think_answer,0.0004269201308488846,False,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000782,13,think_answer_minus_no_think_answer,0.0007656237110495565,False,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000782,13,thinking_minus_think_answer,-0.0005325242877006532,False,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000782,13,thinking_minus_no_think_answer,0.0002330994233489033,False,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000782,20,think_answer_minus_no_think_answer,0.0002725467085838316,False,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000782,20,thinking_minus_think_answer,-5.623139441013336e-05,False,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000782,20,thinking_minus_no_think_answer,0.00021631531417369825,False,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000795,6,think_answer_minus_no_think_answer,-6.661880761384955e-05,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000795,6,thinking_minus_think_answer,0.0023464763537049296,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000795,6,thinking_minus_no_think_answer,0.00227985754609108,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000795,13,think_answer_minus_no_think_answer,-0.000128468684852123,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000795,13,thinking_minus_think_answer,0.0006072230637073519,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000795,13,thinking_minus_no_think_answer,0.00047875437885522894,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000795,20,think_answer_minus_no_think_answer,-6.492733955383318e-05,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000795,20,thinking_minus_think_answer,0.00020203460007906047,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000795,20,thinking_minus_no_think_answer,0.0001371072605252273,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000814,6,think_answer_minus_no_think_answer,0.00018197372555732753,False,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000814,6,thinking_minus_think_answer,0.00033858641982078544,False,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000814,6,thinking_minus_no_think_answer,0.000520560145378113,False,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000814,13,think_answer_minus_no_think_answer,-0.0002346312627196311,False,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000814,13,thinking_minus_think_answer,0.0002723114565014841,False,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000814,13,thinking_minus_no_think_answer,3.768019378185298e-05,False,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000814,20,think_answer_minus_no_think_answer,1.9568204879760482e-05,False,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000814,20,thinking_minus_think_answer,0.0003447674214839937,False,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000814,20,thinking_minus_no_think_answer,0.0003643356263637542,False,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000828,6,think_answer_minus_no_think_answer,0.00016486421227455148,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000828,6,thinking_minus_think_answer,0.0009693503379821773,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000828,6,thinking_minus_no_think_answer,0.0011342145502567288,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000828,13,think_answer_minus_no_think_answer,0.00029284842312335933,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000828,13,thinking_minus_think_answer,0.000154910609126091,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000828,13,thinking_minus_no_think_answer,0.00044775903224945034,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000828,20,think_answer_minus_no_think_answer,0.0003015168011188513,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000828,20,thinking_minus_think_answer,0.0001998977735638615,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000828,20,thinking_minus_no_think_answer,0.0005014145746827128,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000829,6,think_answer_minus_no_think_answer,3.6173686385154464e-05,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000829,6,thinking_minus_think_answer,0.0007553091272711754,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000829,6,thinking_minus_no_think_answer,0.0007914828136563298,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000829,13,think_answer_minus_no_think_answer,-6.802380084990588e-07,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000829,13,thinking_minus_think_answer,0.0003664407879114158,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000829,13,thinking_minus_no_think_answer,0.00036576054990291674,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000829,20,think_answer_minus_no_think_answer,0.00015006754547357542,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000829,20,thinking_minus_think_answer,0.0003112567588686942,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000829,20,thinking_minus_no_think_answer,0.00046132430434226964,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000830,6,think_answer_minus_no_think_answer,-8.222982287406973e-05,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000830,6,thinking_minus_think_answer,-0.0007514145225286485,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000830,6,thinking_minus_no_think_answer,-0.0008336443454027183,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000830,13,think_answer_minus_no_think_answer,-1.2828223407268264e-05,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000830,13,thinking_minus_think_answer,-0.0008422277867794039,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000830,13,thinking_minus_no_think_answer,-0.0008550560101866721,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000830,20,think_answer_minus_no_think_answer,-0.0006321273744106294,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000830,20,thinking_minus_think_answer,-0.0003846913576126096,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000830,20,thinking_minus_no_think_answer,-0.001016818732023239,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000848,6,think_answer_minus_no_think_answer,7.234439253807042e-05,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000848,6,thinking_minus_think_answer,0.0005210336297750465,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000848,6,thinking_minus_no_think_answer,0.0005933780223131169,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000848,13,think_answer_minus_no_think_answer,-6.695780903100959e-05,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000848,13,thinking_minus_think_answer,4.165992140769698e-06,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000848,13,thinking_minus_no_think_answer,-6.279181689023989e-05,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000848,20,think_answer_minus_no_think_answer,3.871638327836982e-05,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000848,20,thinking_minus_think_answer,0.0001542750746011735,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000848,20,thinking_minus_no_think_answer,0.0001929914578795433,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000852,6,think_answer_minus_no_think_answer,0.000402278080582619,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000852,6,thinking_minus_think_answer,0.00028158053755760176,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000852,6,thinking_minus_no_think_answer,0.0006838586181402207,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000852,13,think_answer_minus_no_think_answer,-1.3756938278675426e-05,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000852,13,thinking_minus_think_answer,-0.0006095293909311292,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000852,13,thinking_minus_no_think_answer,-0.0006232863292098046,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000852,20,think_answer_minus_no_think_answer,8.572395890951148e-05,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000852,20,thinking_minus_think_answer,-0.0007772335782647132,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000852,20,thinking_minus_no_think_answer,-0.0006915096193552018,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000871,6,think_answer_minus_no_think_answer,0.00017059128731489182,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000871,6,thinking_minus_think_answer,0.00027195382863283175,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000871,6,thinking_minus_no_think_answer,0.00044254511594772356,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000871,13,think_answer_minus_no_think_answer,0.0005894897505640982,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000871,13,thinking_minus_think_answer,-0.0007487662136554715,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000871,13,thinking_minus_no_think_answer,-0.00015927646309137327,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000871,20,think_answer_minus_no_think_answer,0.00032515488564968144,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000871,20,thinking_minus_think_answer,-0.00042681731283664755,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000871,20,thinking_minus_no_think_answer,-0.00010166242718696612,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000875,6,think_answer_minus_no_think_answer,0.0005242120474576954,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000875,6,thinking_minus_think_answer,0.0022115878760814666,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000875,6,thinking_minus_no_think_answer,0.002735799923539162,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000875,13,think_answer_minus_no_think_answer,0.00029497072100639335,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000875,13,thinking_minus_think_answer,0.0003680264577269549,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000875,13,thinking_minus_no_think_answer,0.0006629971787333482,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000875,20,think_answer_minus_no_think_answer,0.00018809493631124488,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000875,20,thinking_minus_think_answer,0.00020692199468612654,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000875,20,thinking_minus_no_think_answer,0.0003950169309973714,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000891,6,think_answer_minus_no_think_answer,-0.0005124084651470188,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000891,6,thinking_minus_think_answer,5.306936800479958e-05,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000891,6,thinking_minus_no_think_answer,-0.0004593390971422192,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000891,13,think_answer_minus_no_think_answer,-0.00026006028056144723,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000891,13,thinking_minus_think_answer,-0.00013581030070781725,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000891,13,thinking_minus_no_think_answer,-0.0003958705812692645,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000891,20,think_answer_minus_no_think_answer,-1.8533878028392445e-05,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000891,20,thinking_minus_think_answer,4.7890841960906896e-05,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000891,20,thinking_minus_no_think_answer,2.935696393251445e-05,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000896,6,think_answer_minus_no_think_answer,-0.00015968587249517475,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000896,6,thinking_minus_think_answer,0.0006768016144633299,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000896,6,thinking_minus_no_think_answer,0.0005171157419681552,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000896,13,think_answer_minus_no_think_answer,-3.818050026893659e-05,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000896,13,thinking_minus_think_answer,7.575005292892456e-05,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000896,13,thinking_minus_no_think_answer,3.756955265998797e-05,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000896,20,think_answer_minus_no_think_answer,0.00024252794682979618,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000896,20,thinking_minus_think_answer,-4.880465567111978e-05,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000896,20,thinking_minus_no_think_answer,0.0001937232911586764,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000900,6,think_answer_minus_no_think_answer,-3.553405404090829e-05,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000900,6,thinking_minus_think_answer,0.0003294654190540312,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000900,6,thinking_minus_no_think_answer,0.0002939313650131229,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000900,13,think_answer_minus_no_think_answer,-0.0002936784178018568,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000900,13,thinking_minus_think_answer,-1.7532519996166143e-05,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000900,13,thinking_minus_no_think_answer,-0.00031121093779802296,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000900,20,think_answer_minus_no_think_answer,-2.321135252714157e-05,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000900,20,thinking_minus_think_answer,0.0002047255635261539,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000900,20,thinking_minus_no_think_answer,0.00018151421099901234,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000901,6,think_answer_minus_no_think_answer,8.747428655624372e-05,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000901,6,thinking_minus_think_answer,0.00011411160230636588,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000901,6,thinking_minus_no_think_answer,0.0002015858888626096,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000901,13,think_answer_minus_no_think_answer,-5.54155558347676e-06,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000901,13,thinking_minus_think_answer,6.820149719715058e-05,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000901,13,thinking_minus_no_think_answer,6.265994161367382e-05,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000901,20,think_answer_minus_no_think_answer,-0.00027000196278095237,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000901,20,thinking_minus_think_answer,0.00038276351988315556,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000901,20,thinking_minus_no_think_answer,0.0001127615571022032,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000911,6,think_answer_minus_no_think_answer,0.0005169641226530075,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000911,6,thinking_minus_think_answer,0.00014144107699394243,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000911,6,thinking_minus_no_think_answer,0.0006584051996469499,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000911,13,think_answer_minus_no_think_answer,0.000287498906254768,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000911,13,thinking_minus_think_answer,0.00015661530196666752,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000911,13,thinking_minus_no_think_answer,0.00044411420822143555,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000911,20,think_answer_minus_no_think_answer,0.00045314040035009367,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000911,20,thinking_minus_think_answer,-0.00021430272608995377,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000911,20,thinking_minus_no_think_answer,0.0002388376742601399,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000913,6,think_answer_minus_no_think_answer,-0.00023388490080833522,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000913,6,thinking_minus_think_answer,0.0006122440099716187,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000913,6,thinking_minus_no_think_answer,0.00037835910916328343,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000913,13,think_answer_minus_no_think_answer,6.0792453587054686e-05,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000913,13,thinking_minus_think_answer,-0.00017764680087566358,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000913,13,thinking_minus_no_think_answer,-0.0001168543472886089,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000913,20,think_answer_minus_no_think_answer,-8.261427283287083e-05,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000913,20,thinking_minus_think_answer,0.0003916300833225251,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000913,20,thinking_minus_no_think_answer,0.0003090158104896543,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000914,6,think_answer_minus_no_think_answer,0.0004236062988638876,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000914,6,thinking_minus_think_answer,0.0016337618231773376,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000914,6,thinking_minus_no_think_answer,0.002057368122041225,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000914,13,think_answer_minus_no_think_answer,2.4528615176677617e-05,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000914,13,thinking_minus_think_answer,2.6742368936539043e-05,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000914,13,thinking_minus_no_think_answer,5.127098411321666e-05,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000914,20,think_answer_minus_no_think_answer,-1.5325658023357218e-05,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000914,20,thinking_minus_think_answer,0.0002578139305114747,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000914,20,thinking_minus_no_think_answer,0.00024248827248811748,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000915,6,think_answer_minus_no_think_answer,0.0003059865906834599,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000915,6,thinking_minus_think_answer,0.0013256482779979706,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000915,6,thinking_minus_no_think_answer,0.0016316348686814305,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000915,13,think_answer_minus_no_think_answer,-0.00013604145497083699,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000915,13,thinking_minus_think_answer,0.0002874525263905528,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000915,13,thinking_minus_no_think_answer,0.0001514110714197158,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000915,20,think_answer_minus_no_think_answer,-0.00017003379762172647,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000915,20,thinking_minus_think_answer,0.00026303678750991787,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000915,20,thinking_minus_no_think_answer,9.30029898881914e-05,True,False
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000917,6,think_answer_minus_no_think_answer,0.0004447953775525092,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000917,6,thinking_minus_think_answer,0.002095128968358039,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000917,6,thinking_minus_no_think_answer,0.0025399243459105483,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000917,13,think_answer_minus_no_think_answer,0.0002663997933268548,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000917,13,thinking_minus_think_answer,0.0005230735987424846,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000917,13,thinking_minus_no_think_answer,0.0007894733920693394,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000917,20,think_answer_minus_no_think_answer,0.0003462227061390875,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000917,20,thinking_minus_think_answer,0.0006004339084029198,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000917,20,thinking_minus_no_think_answer,0.0009466566145420073,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000921,6,think_answer_minus_no_think_answer,-0.00014869868755340576,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000921,6,thinking_minus_think_answer,0.0009557995945215225,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000921,6,thinking_minus_no_think_answer,0.0008071009069681168,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000921,13,think_answer_minus_no_think_answer,0.00037650521844625464,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000921,13,thinking_minus_think_answer,0.00012308470904827135,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000921,13,thinking_minus_no_think_answer,0.000499589927494526,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000921,20,think_answer_minus_no_think_answer,0.00019793864339590073,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000921,20,thinking_minus_think_answer,0.0003109101206064226,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000921,20,thinking_minus_no_think_answer,0.0005088487640023233,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000923,6,think_answer_minus_no_think_answer,0.0005771439522504803,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000923,6,thinking_minus_think_answer,-0.0011550704017281531,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000923,6,thinking_minus_no_think_answer,-0.0005779264494776728,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000923,13,think_answer_minus_no_think_answer,0.0005402375012636186,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000923,13,thinking_minus_think_answer,-0.001610824279487133,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000923,13,thinking_minus_no_think_answer,-0.0010705867782235144,True,True
Qwen_Qwen3-32B,32B,32.0,gsm8k_test_000923,20,think_answer_minus_no_think_answer,-5.4102204740047715e-05,True,True
