model,model_label,model_sort_key,hidden_dim,lid_value_normalization,experiment,condition,example_id,mode,prompt_variant,family,correct,segment,segment_label,layer,source,n_tokens,valid_tokens,low_lid_threshold,mean_lid,min_lid,max_lid,variance_lid,auc_lid,fraction_below_low_threshold,slope_lid,early_late_diff,boundary_jump_answer_minus_thinking,sample_scope
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000361,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,256,256,0.0007371394545771182,0.0030557108866560156,0.00034874313860200346,0.027430985122919083,1.2645595999391282e-05,0.003022995398654512,0.0859375,-0.0010193099159316625,-0.0010701698006414517,-0.004113595001399517,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000361,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,256,256,0.0011159397661685943,0.003363505844163228,0.0005903572891838849,0.030207816511392593,7.48855033892848e-06,0.0033341519785879186,0.078125,-0.00018015872290658646,-0.000400035143684363,-0.005355507135391235,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000433,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,58,58,0.0004981414065696299,0.003372864003879307,0.0007217236561700702,0.01365980040282011,7.785543197834282e-06,0.003360914198167034,0.0,-0.0024618204296397825,-0.0018889013949471211,-0.02017713151872158,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000433,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,58,58,0.0007371394545771182,0.002723091455569876,0.0008171958033926785,0.008041046559810638,2.6574336146618647e-06,0.0026866105444353534,0.0,-0.0012055716494276307,-0.0008190706643896799,-0.015552034601569176,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000433,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,58,58,0.0011159397661685943,0.0027443979694186872,0.0008830270962789655,0.008894754573702812,2.197429455149008e-06,0.002745451677280168,0.034482758620689655,-0.0012853613982906807,-0.0008006402989849445,-0.004142374265938997,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000433,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,226,226,0.0004981414065696299,0.005488709021790831,0.00023128718021325767,0.15698297321796417,0.00017993259018302251,0.0053298499213350545,0.16371681415929204,-0.002326171715273145,-0.004071832942141203,-0.02017713151872158,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000433,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,226,226,0.0007371394545771182,0.0032895738288576805,0.00037130239070393145,0.06601313501596451,3.0979900916736906e-05,0.003144800327588909,0.15486725663716813,-0.00019046498724874833,-0.0008312170929888158,-0.015552034601569176,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000433,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,226,226,0.0011159397661685943,0.003026283443472719,0.0007548751891590655,0.017356637865304947,5.109641774329665e-06,0.002992845937713153,0.11946902654867257,-0.0005691281445599657,-0.0006618042999322997,-0.004142374265938997,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000449,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,54,54,0.0004981414065696299,0.0030798060265455948,0.000425700971391052,0.009544671513140202,5.2290745157921575e-06,0.0030341443050002576,0.037037037037037035,-0.0016384514797751736,-0.0015621345747993997,-0.010713886469602585,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000449,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,54,54,0.0007371394545771182,0.0031300284619512103,0.0005223964108154178,0.014644011855125427,6.054460890858507e-06,0.0031119115575972307,0.05555555555555555,-0.0024747300124021657,-0.0025193981086236556,-0.007552744820713997,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000449,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,54,54,0.0011159397661685943,0.002732357819762978,0.0006248856661841273,0.008113526739180088,1.990467344249643e-06,0.0027298697211147055,0.09259259259259259,-0.0013643192986938924,-0.0011877884847178522,-0.004389985464513302,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000449,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,240,240,0.0004981414065696299,0.003998842114985261,0.00030108692590147257,0.055071473121643066,4.79646845892387e-05,0.0038749137029946063,0.07916666666666666,-0.0008089658380149114,-0.0016362820334810146,-0.010713886469602585,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000449,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,240,240,0.0007371394545771182,0.002774141997845921,0.000549571996089071,0.037649694830179214,1.0332490375981622e-05,0.0026938120269988145,0.05,-0.0002926224212346234,-0.0005322333405880877,-0.007552744820713997,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000449,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,240,240,0.0011159397661685943,0.002955878681920391,0.0007672639912925661,0.02190084382891655,5.423309043166868e-06,0.002913064719616165,0.0625,4.1584624213031504e-05,-0.0002319887028230977,-0.004389985464513302,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000460,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,47,47,0.0004981414065696299,0.003401852547230714,0.00043637416092678905,0.013836296275258064,8.284206383315323e-06,0.0034009445769935037,0.10638297872340426,-0.003949551829948101,-0.002749409368940784,-0.020105009898543358,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000460,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,47,47,0.0007371394545771182,0.0028129934569810855,0.00046757320524193347,0.007204739842563868,2.803244156139072e-06,0.002791353855054299,0.10638297872340426,-0.002406048390920216,-0.0017118680843850598,-0.013666302897036076,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000460,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,47,47,0.0011159397661685943,0.0027565815414183157,0.0005895771319046617,0.0063807787373661995,2.1563779404813716e-06,0.0027607484535901285,0.14893617021276595,-0.002029420634263514,-0.0017401491447041433,-0.005020575597882271,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000460,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,220,220,0.0004981414065696299,0.00500846829963848,0.0002681175828911364,0.08503545820713043,0.00010018427908784016,0.004846701346397334,0.08636363636363636,-0.005741405314278845,-0.005166790255514735,-0.020105009898543358,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000460,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,220,220,0.0007371394545771182,0.0032590725256754507,0.0003670201695058495,0.06716248393058777,2.6274395973578402e-05,0.0031095696059023747,0.10909090909090909,-0.0005110065610269551,-0.0004899343814362186,-0.013666302897036076,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000460,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,220,220,0.0011159397661685943,0.0031080117826191287,0.00042262719944119453,0.026640262454748154,6.485303182293621e-06,0.003052413992644352,0.07727272727272727,-0.0007562386455651337,-0.0006920304625633767,-0.005020575597882271,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000514,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,49,49,0.0004981414065696299,0.00356852173762472,0.000585417787078768,0.01447942852973938,9.757550936715679e-06,0.0035732901609056475,0.0,-0.0038608507344461244,-0.0022689024470030116,-0.004606283735483885,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000514,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,49,49,0.0007371394545771182,0.002712776219206197,0.0009546247310936451,0.006231449544429779,2.324316691200176e-06,0.0026840296801916947,0.0,-0.0021167846611339827,-0.001474057386915844,-0.0072722663171589375,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000514,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,49,49,0.0011159397661685943,0.002503367746724006,0.0009775946382433176,0.005614284425973892,1.2967991776948132e-06,0.0025049102077900898,0.061224489795918366,-0.0018033585564366415,-0.0013570674032402725,-0.004184553865343332,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000514,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,227,227,0.0004981414065696299,0.003994608607572926,0.00025542714865878224,0.042331866919994354,4.600684065565091e-05,0.0038518381934248293,0.23348017621145375,-0.0046527862472428,-0.0036458532640449054,-0.004606283735483885,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000514,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,227,227,0.0007371394545771182,0.0027306183086942045,0.0002676416770555079,0.04730734974145889,1.4911325831546614e-05,0.002615986490545926,0.23348017621145375,-0.0013532529395392586,-0.0008052519441933553,-0.0072722663171589375,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000514,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,227,227,0.0011159397661685943,0.002768700735721458,0.000498949084430933,0.024860728532075882,4.7816782979279685e-06,0.002709335915896778,0.13656387665198239,-0.0005341348069699016,-0.0002693805237006593,-0.004184553865343332,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000534,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,40,40,0.0004981414065696299,0.0027066613023635,0.0005779814091511071,0.008541414514183998,3.4559733504141683e-06,0.002654982342695197,0.0,-7.765823790644707e-05,0.0004324246838223189,-0.005527091212570667,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000534,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,40,40,0.0007371394545771182,0.0024237889505457134,0.0007949848659336567,0.006708730943500996,1.5019100592825689e-06,0.002386762688939388,0.0,-0.0008549885906665261,-0.00040997794130817047,-0.0035967519506812096,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000534,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,40,40,0.0011159397661685943,0.0023493448621593415,0.0007445941446349025,0.0075347451493144035,1.6859526414578244e-06,0.0023429252607270307,0.125,-0.0010539819449527082,-0.0005095585365779698,-0.0017736968584358692,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000534,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,256,256,0.0004981414065696299,0.0040718316566881185,0.0002522801805753261,0.08631526678800583,8.057669948247301e-05,0.003982816679712989,0.16015625,-0.0014729796110885792,-0.0013878702152396727,-0.005527091212570667,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000534,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,256,256,0.0007371394545771182,0.002924874713016834,0.0003281805547885597,0.03642347455024719,1.7148114695022044e-05,0.0028239296418188153,0.19921875,-0.00042618918346271344,-0.0004727247874143359,-0.0035967519506812096,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000534,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,256,256,0.0011159397661685943,0.0027583007336033916,0.0004806554061360657,0.015988361090421677,5.492196049754416e-06,0.002703966821987085,0.21484375,-0.00030389499763973084,-0.00012926252657052828,-0.0017736968584358692,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000543,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,43,43,0.0004981414065696299,0.0029124320162525184,0.0008687939262017608,0.009153762832283974,3.910212484810957e-06,0.002874667513727521,0.0,-0.00032334103289377434,-0.00025208268462764954,-0.008796519599854946,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000543,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,43,43,0.0007371394545771182,0.002488351026333349,0.0011193190002813935,0.006448827683925629,1.4780536389921888e-06,0.002446483549041053,0.0,-0.000252657367141001,-0.0004505701257254591,-0.006371867842972279,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000543,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,43,43,0.0011159397661685943,0.0025178106369039173,0.0009706622804515064,0.0074800462462008,1.5998352712672394e-06,0.002505487528175027,0.046511627906976744,-0.001365801585783068,-0.0012904671285386112,-0.007748127914965153,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000543,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,256,256,0.0004981414065696299,0.003383543983488835,0.00018600105249788612,0.05214216187596321,3.346805732782565e-05,0.0032880012038879226,0.18359375,-0.00011572419846797112,0.00012741792602355417,-0.008796519599854946,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000543,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,256,256,0.0007371394545771182,0.0029308200296327414,0.00032234471291303635,0.031241869553923607,1.2079188704075375e-05,0.0028840131367504932,0.19921875,-0.0001289896279226554,0.00022767669997847406,-0.006371867842972279,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000543,think,canonical,,True,thinking_segment,thinking,20,exp_c_segment_sample,256,256,0.0011159397661685943,0.0030788483068135974,0.0005698519526049495,0.035063229501247406,9.142732791911935e-06,0.0030015506214987123,0.16796875,0.0001798080868364908,8.589961362304166e-05,-0.007748127914965153,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000585,think,canonical,,True,answer_segment,think_answer,6,exp_c_segment_sample,67,67,0.0004981414065696299,0.0030292013309089773,0.0005914207431487739,0.014666914939880371,7.915087460402339e-06,0.0029162124494288223,0.0,-0.0024533487765524887,-0.0021006796810337726,-0.006025631912052631,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000585,think,canonical,,True,answer_segment,think_answer,13,exp_c_segment_sample,67,67,0.0007371394545771182,0.0027046315780312603,0.0007217791862785816,0.00805591233074665,2.6169867481151803e-06,0.0026656710657389886,0.014925373134328358,-0.0022472383423677343,-0.0020477476543472968,-0.0059246476739645,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000585,think,canonical,,True,answer_segment,think_answer,20,exp_c_segment_sample,67,67,0.0011159397661685943,0.002559448190123788,0.0008388960850425065,0.005677353590726852,1.010436193712004e-06,0.002544892751647047,0.029850746268656716,-0.0015339629089499048,-0.001295511576566188,-0.004063848871737719,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000585,think,canonical,,True,thinking_segment,thinking,6,exp_c_segment_sample,256,256,0.0004981414065696299,0.004230154105073325,0.0001787572109606117,0.18751919269561768,0.00018709376279846547,0.00400706147022077,0.22265625,-0.006354470692118066,-0.00509006247313944,-0.006025631912052631,per_model_kept_independent_plus_common_union
Qwen_Qwen3-32B,32B,32.0,5120,hidden_dim,exp_c,think,gsm8k_test_000585,think,canonical,,True,thinking_segment,thinking,13,exp_c_segment_sample,256,256,0.0007371394545771182,0.002764232495565011,0.00033386677387170494,0.03077564761042595,1.561947761968836e-05,0.002734061012191421,0.24609375,-0.0009196373421493892,-0.0009693388164473266,-0.0059246476739645,per_model_kept_independent_plus_common_union
